run_id,rain_mult,imperv_mult,surf_n,infil_min,pipe_n,peak_discharge_cfs,total_flood_vol,num_flooded_nodes,continuity_error_pct,status
298,0.9639034706902812,0.8358133437446874,0.016295369018272648,0.2768329045620355,0.027665729545186663,15.86,0.0,0,0.007,ok
299,0.9197793012092053,0.782972525195444,0.013864019513170869,1.0929917464589758,0.022488823875414083,14.21,0.0,0,0.023,ok
300,1.3853250332982174,1.021647295644992,0.024627905331781417,0.451867262874209,0.012717139327474892,27.39,0.0,0,0.029,ok
301,0.7743907802964116,0.8251161122882611,0.015580531040350763,0.34517506408874316,0.028793682253974322,12.53,0.0,0,0.0,ok
302,0.7781901517293044,0.9121616996037625,0.0117361806506542,0.735132917579443,0.020656001860299023,14.09,0.0,0,0.025,ok
303,1.0163638616041346,1.0838671308896795,0.01757567022693814,0.27285217304473575,0.026420488654674324,17.8,0.004,1,0.008,ok
304,1.0643338728743064,1.1265647303751685,0.021454452628490703,1.1642944165340834,0.02491909001295398,18.76,0.005,1,0.012,ok
305,0.7525197110914303,1.052370780842169,0.025725820612808703,0.3395724647348918,0.026493609671319182,15.04,0.0,0,0.0,ok
306,1.2291066668736754,0.7034472685620051,0.011131090891707485,1.4602554182300798,0.023499342598003882,17.25,0.0,0,0.024,ok
307,0.7664302030371789,1.0890613465656787,0.013479576375099805,0.34633628802096555,0.015276966855939517,16.56,0.0,0,0.03,ok
308,1.3338871086677762,0.7729110963145428,0.016382289198666133,0.21478856882838837,0.028614235587501712,16.53,0.004,1,-0.007,ok
309,1.1473727039641353,1.0069108874603028,0.01746943233304923,1.1307898443608762,0.019767633435454457,22.75,0.0,1,0.021,ok
310,1.2885905754706393,1.0690734139578377,0.014028487344104182,0.5651291087601111,0.028395032104020418,16.65,0.02,1,-0.007,ok
311,0.8139789512162882,0.9100839959831744,0.01675707858959402,0.7325353045723116,0.019023047453488942,14.66,0.0,0,0.027,ok
312,1.008801872580266,0.8732637802183242,0.017996188380271484,0.5722650360849887,0.02233192484346331,17.42,0.0,0,0.024,ok
313,0.996862509774283,0.7539026151994913,0.013583399388893275,0.25741611816347953,0.026105216047725685,14.93,0.0,0,0.01,ok
314,1.0481482201794192,1.2369181991784504,0.02769901781727443,1.465673822181005,0.011945871030076034,24.87,0.0,0,0.03,ok
315,1.0516397157342312,0.7350483940252484,0.0195177821990455,0.5749150097804996,0.01282882934337729,15.5,0.0,0,0.032,ok
316,0.9321761615886842,1.2108227824688442,0.015620736857907644,0.6089225531960204,0.013180960622868675,22.26,0.0,0,0.031,ok
317,1.4536979114332689,0.9695864309361861,0.023328833932288504,1.104740731071685,0.018251547600996634,24.7,0.002,1,0.019,ok
318,1.4404877031522902,1.0215304655865542,0.019019926846125648,0.5041316491353279,0.028828303406103917,16.42,0.026,1,-0.007,ok
319,1.1917098728436966,0.8173696946063067,0.024445332434629992,1.1757452342156196,0.026265940954996455,17.89,0.001,1,0.013,ok
320,0.9241387437060767,1.1906319335143727,0.01146824707265073,0.23903802575951028,0.019997060257240205,21.81,0.0,0,0.025,ok
321,1.1267580682184695,1.240042577336633,0.018893945290996847,0.6635531245552899,0.024131564407456788,19.3,0.011,1,0.005,ok
322,0.8851951444001125,1.0590690506962754,0.018076669724957292,1.2176028777587509,0.016554265219938934,18.49,0.0,0,0.029,ok
323,1.3156590801049615,0.8871948330691988,0.023518295640241882,0.35451717445988806,0.016090531516226577,23.12,0.0,0,0.023,ok
324,1.0628672030820665,0.7089773024290155,0.017809222252015096,0.9429417781852824,0.02056098108315716,14.93,0.0,0,0.026,ok
325,1.023604678718992,0.9203541481499123,0.012740824216021926,1.3689330621005498,0.011022418146097229,19.01,0.0,0,0.033,ok
326,1.3728329326803106,1.1369658226986208,0.015763594408094415,1.4776978343319052,0.019246646487481634,23.57,0.009,1,0.011,ok
327,1.1553410504955184,0.986315974716101,0.011154912815226419,1.3542869607976853,0.01682426702064049,22.86,0.0,0,0.034,ok
328,0.717992682978851,1.1330826544030654,0.017974207206583645,0.6381183688331675,0.013614955739633505,15.96,0.0,0,0.031,ok
329,1.0768578750232594,1.1688526843509903,0.022901749702990214,0.7520679458149676,0.012299496616999042,24.54,0.0,0,0.03,ok
330,0.9027743506038053,1.0752710387275737,0.023644320322695533,0.684708389521437,0.012940135662012058,18.96,0.0,0,0.03,ok
331,1.4721567235229487,0.9457303726305449,0.014843826500080686,1.2755423336222924,0.012290665561177833,28.1,0.0,0,0.031,ok
332,1.0309408934876005,0.7400328995915726,0.026170249599581474,0.5133882902733827,0.016247138967607884,15.09,0.0,0,0.029,ok
333,0.7882384046079165,0.8753819430951266,0.02436734887642163,0.9604534456329148,0.02844703790549966,13.31,0.0,0,-0.008,ok
334,1.3715107196340184,0.8132573003425918,0.01720312125841937,1.1226279495503177,0.012490328142528276,22.37,0.0,0,0.031,ok
335,1.4824983816656623,0.7747259500411042,0.011439233535557739,0.5085576333976201,0.017515956610057243,23.02,0.0,0,0.024,ok
336,0.9132083665154932,1.0986153928673696,0.023093524591255438,1.2932652208594606,0.025549521931765577,18.34,0.0,1,0.018,ok
337,0.8756186583530207,1.1241965500756237,0.02914479947695286,1.3417103313869878,0.028882986130173177,16.39,0.001,1,-0.009,ok
338,0.74674097378968,0.7205042154995833,0.017640624447967778,0.38716408266866453,0.01762423706960329,10.71,0.0,0,0.027,ok
339,0.8191630552011531,0.8845737637193509,0.026587781174173854,1.1956141837716763,0.012226570219375121,14.2,0.0,0,0.032,ok
340,0.8217314240053988,0.7888189776820623,0.023450622074378907,0.8137491516965137,0.025991990555969752,12.52,0.0,0,0.017,ok
341,1.0600213940050187,0.9002874306111908,0.014784329753256704,0.224360936770871,0.01843720605019999,18.68,0.0,0,0.028,ok
342,0.8395395314389777,0.9995406602046637,0.011380760815484173,1.0769377634743713,0.028772549826408818,16.34,0.0,1,-0.006,ok
343,1.1771676910183395,0.7331957721474001,0.02283295821207181,0.11769040577165946,0.025180475374454746,17.02,0.0,0,0.01,ok
344,0.7943608786545887,0.8977358105306172,0.01792694712319763,0.17596578261278834,0.020177167007028353,14.05,0.0,0,0.025,ok
345,1.1575116640692673,1.0043820689398462,0.021417126191187394,0.0789104107725955,0.020902935423056136,21.91,0.0,1,0.025,ok
346,0.7240877627397267,1.163138943118546,0.012833511181460304,0.5712529234130722,0.01396906886437816,16.73,0.0,0,0.031,ok
347,0.783606291233665,1.08653715379497,0.028813794857963614,1.0170592510110261,0.027386387742144157,15.96,0.0,0,0.0,ok
348,1.093206880411208,0.8197231044336794,0.022892967078927087,0.6678203056474711,0.028301019358557923,16.7,0.0,1,0.0,ok
349,0.9501831034335837,1.065107206332766,0.02063179870908957,0.37341921191883776,0.028272917774837304,16.72,0.002,1,-0.005,ok
350,1.1997752972606341,0.8701581580295291,0.021720253769589436,0.18684591812346413,0.027250716582764824,17.3,0.003,1,0.0,ok
351,1.0670742251251,1.21943076724006,0.02848105084257852,0.2590816112058722,0.018184967894753032,24.56,0.0,1,0.018,ok
352,1.1362685391236744,1.1293970383511405,0.022505952657788278,0.09613899596596924,0.024979435796056146,18.72,0.008,1,0.01,ok
353,0.9830859127453042,1.295212212316954,0.026995185808031976,1.3807156279652408,0.027536564325367552,17.13,0.01,1,0.0,ok
354,1.4206716156532113,1.0722706993545168,0.012648025343704638,0.6245416922960461,0.026783738233944938,17.58,0.025,1,0.0,ok
355,1.095964599851355,1.2943447003674864,0.0258409990754319,1.1828964149135763,0.019646229206806892,23.15,0.003,1,0.014,ok
356,0.9221284574318422,0.8622441139242367,0.014372093256309233,0.37145475851562254,0.026874638614812235,15.71,0.0,0,0.0,ok
357,1.4842526877571645,1.2924037584452828,0.027921930104958775,0.5376164120710983,0.017571045702656846,25.54,0.017,1,0.013,ok
358,1.0827759609517151,1.148430801440345,0.020985768350161006,1.2950021857878864,0.018869427728336136,23.93,0.0,1,0.023,ok
359,0.8323279692660601,1.0965173994335389,0.024060986303673718,0.7965925718013935,0.014586369242835134,17.64,0.0,0,0.029,ok
360,0.9918234633779357,0.7460517443564286,0.01582086696789573,0.5670887326381986,0.015002359486457551,14.84,0.0,0,0.03,ok
361,1.100507859004453,1.1715111153367137,0.01831702012398826,0.9159137981170674,0.027184704963621558,17.34,0.012,1,0.008,ok
362,1.198844211315365,0.8722708448418424,0.020395769560225395,0.7192125199767445,0.011196469503415253,20.98,0.0,0,0.032,ok
363,1.415926722742817,0.8382874939777785,0.0278920428726332,0.7039523367462756,0.014814450663203573,23.42,0.0,0,0.03,ok
364,1.4233152470269346,1.1398098249023045,0.028155911013551884,0.32955420880577013,0.011655974424782686,31.84,0.0,0,0.028,ok
365,0.826285039463222,1.0281811750737737,0.02678969951961017,1.204427113545711,0.022267246749943417,16.21,0.0,0,0.011,ok
366,1.011250687144489,0.8476453600137583,0.022002878094383164,0.583075435152066,0.02410175718733338,16.85,0.0,0,0.012,ok
367,1.0694476999386608,1.2171993182448893,0.02960358606488198,0.5146691965142353,0.015570128275173605,24.89,0.0,0,0.023,ok
368,1.1175485614595155,0.9309160205156872,0.014414137241234286,0.49387087877418234,0.01129764013001352,20.97,0.0,0,0.032,ok
369,1.306997377251684,0.742808513965403,0.011773620669613355,0.3040044500702542,0.012377133564012356,19.61,0.0,0,0.032,ok
370,0.8612309133994754,1.091313049776503,0.013260992033326091,0.6452073298716328,0.013323710252726752,18.77,0.0,0,0.031,ok
371,0.9048018742224723,0.8809312652012873,0.028659098088284585,0.2000737440484775,0.02049001088937793,15.35,0.0,0,0.025,ok
372,1.052668088413537,0.779207772972225,0.018334369432690473,1.3302723576290494,0.01766371696600994,16.35,0.0,0,0.028,ok
373,0.7258240471300774,1.1056804798498558,0.025698253296161475,0.3210672289860669,0.017922352191922862,15.28,0.0,0,0.026,ok
374,0.8643148766773846,0.9322722291490234,0.012938546398142544,1.3840433645795094,0.018033567941190924,16.06,0.0,0,0.028,ok
375,1.477922482648275,0.9156770433991326,0.015737807697185448,0.09191287976050586,0.02667269045976664,17.64,0.015,1,0.0,ok
376,1.2527911954890287,1.2884359956641005,0.013530483725139946,0.4132273949437849,0.011899325102793823,32.28,0.0,0,0.028,ok
377,0.8466709168048858,1.18344732884573,0.0263448289360189,1.088633489451128,0.012541041271133943,19.22,0.0,0,0.03,ok
378,1.4868354115415154,1.1634887906799731,0.01941494871721896,1.4999386475668726,0.0292279782646212,16.19,0.044,1,0.0,ok
379,0.8245167977422059,0.8432129525668206,0.01828554882045605,0.9111116543402912,0.02509591247041049,13.49,0.0,0,0.019,ok
380,0.753469236323266,0.9147739318531551,0.012525745899700827,1.287849348354154,0.02708895047926257,13.6,0.0,0,0.006,ok
381,0.7408884991551827,1.0534685781745217,0.028135271708590318,0.9843720184743845,0.021416064005579376,14.66,0.0,0,0.023,ok
382,0.7655823733321852,1.0201856749891636,0.01943965164082577,0.8053064685228798,0.014642298496026567,15.59,0.0,0,0.03,ok
383,1.3636755352758252,0.9596080165069154,0.02917445696075462,0.40496166225511815,0.014459780361563323,25.73,0.0,0,0.029,ok
384,1.124809498234141,1.273239673705429,0.02971586514942092,0.23745696774836683,0.01874347219607836,24.13,0.002,1,0.012,ok
385,0.8119264588010557,0.7991773450077219,0.02001696644478703,0.8242465303716618,0.024169311216498172,12.66,0.0,0,0.02,ok
386,0.7389695849576802,1.2032675150689909,0.012566487359436228,0.12014949282458659,0.02890895517880506,16.37,0.0,1,0.0,ok
387,0.8022355236861684,1.257429973067195,0.02982507057361547,0.25518785848745257,0.02790838303092942,16.92,0.001,1,-0.008,ok
388,0.7204422554865982,1.1770541267179209,0.017444270647875924,1.3718876657541512,0.023318672209378027,16.44,0.0,0,0.009,ok
389,1.0841189013300212,0.8569583820171367,0.023276676229208447,1.262148203218392,0.011724851426037136,18.51,0.0,0,0.032,ok
390,1.2216769139358705,1.281985537764381,0.012149005266722484,0.30528641543954743,0.016931575715684925,26.38,0.004,1,0.021,ok
391,1.452046863742086,0.9189396117931627,0.015329030066684353,0.5202356113263654,0.025834674526279255,18.17,0.013,1,0.008,ok
392,1.0286164212092987,0.8242992956681695,0.018160270004892197,0.32795461864065023,0.029401888738990488,16.08,0.0,1,-0.007,ok
393,1.4902799723082376,1.0675242630795474,0.017655738819940255,0.8722298408350628,0.016794626446089832,26.56,0.004,1,0.019,ok
394,0.8067004571633246,1.0708366496995292,0.012378141269966737,0.585429933195429,0.028739357319323144,16.44,0.0,1,0.0,ok
395,0.9956486726524767,0.8926432932566679,0.012408182400788054,0.5611709755972935,0.022619820737569192,17.68,0.0,0,0.013,ok
396,0.7162247021865297,0.8543461593723884,0.022063634557055404,1.1193990711658546,0.02575849089674642,11.78,0.0,0,0.017,ok
397,1.46811732721907,0.8004905271890226,0.01640766878955774,0.32263679340212426,0.026916277265084766,17.5,0.007,1,0.0,ok
398,1.4342585563348789,0.8023909657690662,0.026035090033985533,0.4296933910156368,0.024889938386520424,18.78,0.004,1,0.012,ok
399,1.3467939669125697,1.118457853119502,0.018701268218654803,0.5463474717381238,0.02325423726733406,19.95,0.015,1,0.013,ok
400,1.0650516288499097,0.9622643326094276,0.016169786943860717,0.5933126956898185,0.014111595843117868,20.39,0.0,0,0.031,ok
401,1.0873838512188372,0.992212881771003,0.02045661771921703,0.4178571986118599,0.029441873710465825,16.07,0.006,1,-0.006,ok
402,0.8055242039892327,0.8052560874821034,0.02900668807156214,0.4895208754541099,0.028236254556664214,12.36,0.0,0,0.0,ok
403,1.0447649977044977,1.088464436405077,0.025476782343603628,0.8834182802910481,0.01185979871589047,22.22,0.0,0,0.031,ok
404,1.070157864002016,0.9338695996350348,0.023083476460498825,0.9975799466811327,0.013794651201726226,19.72,0.0,0,0.03,ok
405,1.0433694848413304,0.7602276369336718,0.02154964216952067,0.808261720579151,0.027507446407487195,15.58,0.0,0,0.007,ok
406,1.4199650697733666,0.9477818399477845,0.02162689641214284,1.4523782876297187,0.027336189078857178,17.25,0.016,1,0.0,ok
407,0.9931474870949621,1.0300691148990297,0.011987153784816074,0.3527560189878471,0.029058973925443043,16.29,0.004,1,-0.01,ok
408,1.0387443078581602,0.8886549332981641,0.02438997050807088,1.0188054283664139,0.029088721817168556,16.27,0.001,1,-0.009,ok
409,1.275932246217602,0.7186660746867676,0.011511214464072028,0.5425744446236979,0.02466722113844376,18.23,0.0,0,0.019,ok
410,1.1016197640835896,0.929180523452389,0.013224804698602072,1.4221563015970173,0.017751691752016664,20.18,0.0,0,0.021,ok
411,1.4320323223955918,1.0996263451050545,0.018733954680213924,0.21782032819477515,0.013126034583316676,31.35,0.0,0,0.026,ok
412,1.458487333484096,0.8076810287040699,0.017364845571550547,0.708036964878339,0.029603901105419075,15.98,0.011,1,0.0,ok
413,1.3673118311691999,1.2429971044076429,0.020539096864231512,1.3136493766520116,0.023102827280891247,20.06,0.025,1,0.006,ok
414,1.3962247507331051,0.8554620971745355,0.02383337947980433,0.3810191214460881,0.022993184200182842,20.15,0.003,1,0.016,ok
415,0.9903508427343035,1.1464281675203019,0.02505291363479928,0.7306259381535114,0.021486819355197345,21.37,0.0,1,0.022,ok
416,0.7985730596641438,1.0909597798832982,0.0199801586724545,0.722274167769579,0.015838357115408576,16.97,0.0,0,0.029,ok
417,0.8675784393148971,0.9491737385990546,0.016724743295222236,1.1876214199245256,0.023408272648000744,16.23,0.0,0,0.011,ok
418,1.3906219217618356,0.7553768527371526,0.016640265876225635,0.8178798906182938,0.02696379653143054,17.47,0.003,1,0.0,ok
419,0.8274517595263462,0.7935532247469552,0.01785920519148897,0.9196405796421214,0.012624938275138801,13.15,0.0,0,0.032,ok
420,0.7916046226037001,1.2482430978239485,0.019823336119474545,1.2275829688644202,0.0239729517801845,18.93,0.0,1,0.006,ok
421,1.4220634252927635,0.9223436960681111,0.021298273297623724,0.2868095390396153,0.012817811451052777,26.26,0.0,0,0.031,ok
422,1.308769332424137,1.149360100228202,0.013197239325444745,0.526721982684917,0.02319746326012788,19.99,0.016,1,0.015,ok
423,0.8617157305560732,1.0776825108666146,0.013126496712081171,0.9225860766197229,0.020452870539965376,18.41,0.0,0,0.015,ok
424,0.9891617501302303,1.2087606280006027,0.015245384517136636,0.17994046896416893,0.027135612404757488,17.37,0.008,1,0.0,ok
425,0.9457837316202304,1.1123931907112765,0.022463538892425833,1.4156397792945505,0.027605042212009205,17.1,0.003,1,0.006,ok
426,0.7764766171197496,0.7494920206871,0.029088349228909058,1.4306072740923337,0.021810839664489566,11.26,0.0,0,0.021,ok
427,1.4095490818307552,0.754822502117157,0.027500590301331767,0.9612822056049952,0.020999917650411867,20.99,0.0,0,0.018,ok
428,0.9001671926764849,1.0294787809021297,0.023928858728411925,0.21876144368649197,0.023528278534345085,17.91,0.0,0,0.01,ok
429,1.2985132124095902,0.7874867901968324,0.023198217771191795,0.8017667369173394,0.028210455705597673,16.76,0.003,1,0.004,ok
430,1.001350032563032,1.214758984706886,0.02643673289592112,0.29998225352718877,0.016031108410382522,23.41,0.0,0,0.018,ok
431,1.1946290233729335,0.7646825400637421,0.02018551489400245,1.1855988851873813,0.02289238659779253,18.1,0.0,0,0.014,ok
432,1.0720828542598861,1.2516817438526648,0.01653307606954013,0.1966672023672223,0.023620582354127465,19.67,0.008,1,0.014,ok
433,1.1859674544471557,0.9053275082455404,0.01702581310333711,0.28974935760998743,0.025496904542125262,18.38,0.002,1,0.019,ok
434,0.7585316107418194,1.0248911532243339,0.020518898185657747,0.7397597749740714,0.013380626662165126,15.25,0.0,0,0.031,ok
435,1.0254947356490014,1.2071039101067322,0.02765069133028007,0.8757555068915481,0.011381148680004421,23.88,0.0,0,0.03,ok
436,1.2555444447666377,1.133238888368803,0.025370150810916446,0.2960878986150302,0.02359599451655587,19.69,0.011,1,0.015,ok
437,0.7621280343660867,1.1070181271768473,0.025265801838331034,0.556735996988365,0.012180675239063727,16.27,0.0,0,0.031,ok
438,1.0870157023146971,0.8853233651158344,0.015988600458922662,0.36012933924173596,0.017817281470738165,19.11,0.0,0,0.029,ok
439,1.2890945580552589,1.2987189672226984,0.02127853476709795,0.19425018418336865,0.019486808870841595,23.32,0.013,1,0.012,ok
440,1.1142101162126739,1.2484755382831954,0.02194800031389484,1.4356606741823603,0.020107715896394124,22.68,0.004,1,0.016,ok
441,0.886259784040555,0.7051383251960388,0.023979179071423908,0.15684675516631316,0.02657604224323549,12.14,0.0,0,0.016,ok
442,1.053600375460937,1.269453577454268,0.027952843793532356,0.47200110958657554,0.02559495040973525,18.32,0.01,1,0.0,ok
443,0.9782595849875655,1.2398631769703985,0.01723467397686648,0.4532522701693701,0.02170404073699632,21.2,0.002,1,0.015,ok
444,0.8738317361808098,1.1110570597181983,0.01824218585615744,1.3254488688737174,0.016171861735410305,19.1,0.0,0,0.029,ok
445,0.779594707838871,1.0855536731086268,0.01392344808424607,0.9314876211385675,0.029899158242042076,15.82,0.0,1,-0.017,ok
446,0.7378575746278827,1.000413448728736,0.029578427194317584,0.209645430998244,0.02058555645025806,13.95,0.0,0,0.023,ok
447,1.3001979724271588,1.2590362353351465,0.01300183388318207,0.40853180192380156,0.02154358743936358,21.34,0.018,1,0.013,ok
448,1.2915250104231881,0.7599272431093727,0.017749982621531976,0.8467618069875809,0.022423334990924398,19.5,0.0,0,0.023,ok
449,1.160484864731808,1.2240857243505223,0.022034175811063574,1.0754743538797236,0.014748875431059558,27.79,0.0,0,0.027,ok
450,1.0815457509876443,1.0446737673509874,0.021929603017658776,0.25129619347158805,0.014003284300236007,22.14,0.0,0,0.03,ok
451,0.7967648318174111,0.8213082429081789,0.013363840440278255,0.36592971582321454,0.028691694242884168,12.92,0.0,0,0.0,ok
452,0.8556826905474102,1.0396159457050622,0.021014581700935862,0.7834309221830326,0.02025064365136091,16.81,0.0,0,0.025,ok
453,0.7141974979326016,0.7734981765276647,0.026560708274096453,0.4249020490317059,0.024760964250578617,10.64,0.0,0,0.017,ok
454,1.3181936831725396,0.7712650728048962,0.014125326328773294,1.3322568804957873,0.011308975956121473,20.54,0.0,0,0.032,ok
455,1.4663417116869073,1.0365325716438427,0.018971781766227692,1.4105049969167327,0.011051360887962271,30.1,0.0,0,0.031,ok
456,0.952127644033548,1.1149742749262543,0.013153117102215046,0.7410590446858334,0.024064234337281956,19.35,0.001,1,0.018,ok
457,0.8294502672874586,0.8945343654901269,0.014808960006715955,0.6584205947010915,0.01691689216134966,14.76,0.0,0,0.029,ok
458,0.7336446877165905,1.031550178615889,0.011888800163839874,0.14770787739227,0.02903863324452167,14.86,0.0,0,0.0,ok
459,0.8087367622100956,1.2667258217597177,0.018598359341447837,0.4356859137204459,0.02172627918666128,19.77,0.0,0,0.018,ok
460,1.0776818019885614,1.224692196342727,0.016036077672756274,1.1099904687762734,0.023827426815939336,19.52,0.008,1,0.017,ok
461,1.2930805701326236,0.724573942942977,0.012769616263628637,0.40206531314788174,0.011079871436940957,18.97,0.0,0,0.033,ok
462,1.0728079849322818,0.9279055080521406,0.01717938202803887,1.1166759520322764,0.01376061942199083,19.83,0.0,0,0.031,ok
463,1.2083400431703226,0.9721905554420478,0.01526496510996999,0.6314607626457953,0.019895068667875743,22.88,0.0,1,0.028,ok
464,0.9351478520908048,0.8451196263842415,0.017406675603848648,0.8820671957708284,0.022770016275336237,15.47,0.0,0,0.026,ok
465,1.3752223524110774,1.2061492484710186,0.024938471525826338,0.08893644206049245,0.015123076064949859,29.2,0.002,1,0.034,ok
466,0.8030712987244755,1.2839479176661497,0.029436583030323992,1.3516981164008168,0.021965721079458024,19.09,0.0,0,0.017,ok
467,1.4572963810424895,1.1585581162716605,0.02690795627895844,1.272153537762628,0.019319372682089723,23.5,0.013,1,0.013,ok
468,0.704527489459021,1.0851170342050407,0.027616340526104056,1.3077646260907057,0.02134649767897271,14.31,0.0,0,0.022,ok
469,1.1798937627535309,1.18736494263951,0.02236824985247178,1.3605421066451542,0.021639097252754626,21.25,0.007,1,0.018,ok
470,0.9127099378992287,0.9833756437922239,0.021593081267416027,0.8401100073782114,0.017405802720279157,17.61,0.0,0,0.028,ok
471,1.393127159158034,1.2862133220382352,0.02564897488805487,1.2564316333754502,0.012894295076843528,34.17,0.0,1,0.023,ok
472,1.3114708736980065,1.0515379003052754,0.023673849346756228,0.26492962901059425,0.011962721869307042,27.09,0.0,0,0.03,ok
473,1.2973036566090141,1.1160840192612922,0.029034094157928264,0.9450369149158528,0.015464185158013996,28.09,0.0,1,0.026,ok
474,0.8128604353117701,0.8604077219777476,0.019652391736729894,0.6553725266142002,0.025160128204618375,13.5,0.0,0,0.019,ok
475,0.7861600936353055,1.1273534748375957,0.02636711946311033,1.3633120193657777,0.02104363334530006,16.55,0.0,0,0.018,ok
476,1.3994437336512033,1.0129149571935372,0.01806227717741518,1.328875009954312,0.012138204487123452,28.5,0.0,0,0.031,ok
477,0.7947803978427144,1.27841537640155,0.0293902945477459,1.3992305942186682,0.022207269237698044,18.81,0.0,0,0.018,ok
478,1.350252587480154,1.2222927096610863,0.012354350232903825,0.899668289308779,0.026519382804619233,17.74,0.032,1,0.004,ok
479,1.165614008594976,0.7236908590925938,0.020758799331466883,0.20334061491101485,0.023708900286443797,16.73,0.0,0,0.014,ok
480,0.8782456878410235,1.2438492749953955,0.01811538321560242,0.43021162966509424,0.02985538063746299,15.85,0.007,1,-0.011,ok
481,0.7284043726670728,0.7305329471141491,0.017714698345554444,1.0002436223993008,0.01970458611396926,10.54,0.0,0,0.024,ok
482,1.0365089665518927,0.7504304915040987,0.015050157323604686,0.9329414310372733,0.029297489614043173,15.34,0.0,0,-0.008,ok
483,1.3270283407079622,0.801715957606568,0.011359949818297028,0.5196046145151143,0.01636060444668626,21.23,0.0,0,0.03,ok
484,1.4134018501088907,1.1557624231042998,0.01469491779349033,1.180718889828811,0.022821789432214613,20.28,0.021,1,0.011,ok
485,1.3452388784468439,0.7275176549714694,0.028263709811671145,0.5962682772277033,0.02670322072155588,17.63,0.001,1,0.01,ok
486,1.0122748834360171,0.9259379793241922,0.0175137253007797,0.2752648563761128,0.02769350360085046,17.04,0.001,1,0.0,ok
487,0.7896688454645907,1.0664949738633653,0.0247687548949995,0.7737323286776207,0.029363267409229763,15.91,0.0,1,-0.01,ok
488,0.8904037321722581,1.0238075328111187,0.016084308599378858,1.0837356304998733,0.028993707734904055,16.32,0.001,1,-0.005,ok
489,1.1822854883447893,0.8595411111427309,0.019116637494659444,0.6660093630400099,0.02895176272865041,16.35,0.004,1,0.0,ok
490,1.1389482656611707,1.1839357407651967,0.021349621206273046,0.8597082948493707,0.024314259095881984,19.18,0.009,1,0.009,ok
491,1.4751399877399405,1.2344725642853347,0.015860154652063373,1.345507846031896,0.026027958808334993,18.04,0.042,1,0.0,ok
492,1.0570032204553572,0.8791851381324545,0.024258564493018067,1.4866824026437113,0.017983573956469788,18.26,0.0,0,0.028,ok
493,0.847625573504338,0.7626070709769894,0.01204144866164158,0.7993850484317202,0.025921133525157986,12.7,0.0,0,0.019,ok
494,1.2016859999661418,1.1345630699754217,0.024804513827423248,0.553092714386882,0.02443800716932256,19.09,0.01,1,0.005,ok
495,0.8439193924187383,1.1678283911184084,0.028054665042797505,1.0987171877245498,0.0270381225414111,17.42,0.0,1,0.005,ok
496,1.295991754568226,0.7081181918040889,0.015365981494776462,1.0466189139786513,0.027271002235849058,17.28,0.0,1,0.009,ok
497,1.1905866515305432,0.8514729930327731,0.013705497210907178,0.24687861976787379,0.02834287092940018,16.68,0.003,1,0.0,ok
498,1.1448654462986063,0.7295174343101157,0.013354064124617884,0.23292242219825215,0.018072420681300244,16.71,0.0,0,0.028,ok
499,1.2799645736844656,0.9885372962555872,0.012283953838094507,0.8335235928089205,0.0165290531985411,25.34,0.0,0,0.019,ok
